id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,close_approach_date,velocity_km_s,miss_distance_km
3741440,(2016 CL18),23.93,0.0435065831,0.0972836774,2024-01-14,14.6687669813,13597914.457853641
3831897,(2018 UM1),23.64,0.0497227313,0.1111834072,2024-01-14,6.6929907938,51695393.471926597
3836709,(2018 XC),25.7,0.0192555078,0.0430566244,2024-01-14,12.7104710087,47704272.870582752
3840783,(2019 GE1),27.0,0.0105816886,0.023661375,2024-01-14,5.8690665704,33397350.737141379
3869336,(2019 SF6),26.26,0.014878357,0.0332690178,2024-01-14,6.4990046832,55358538.859597499
54145781,(2021 KB),26.02,0.0166170902,0.0371569432,2024-01-14,18.1726671553,27918436.817892667
54312818,(2022 SL49),22.86,0.0712122941,0.1592355304,2024-01-14,12.2682294818,58705504.780765597
54354331,(2023 GM1),27.26,0.0093876087,0.0209913311,2024-01-14,6.5119450202,42861185.787363053
54407117,(2023 WT1),22.42,0.0872077289,0.19500241,2024-01-14,10.0020439259,19684446.335654177
54419125,(2024 AY),24.38,0.0353634784,0.0790751417,2024-01-14,3.0513785038,25913941.328161491
54419810,(2024 AF3),26.96,0.0107784169,0.0241012728,2024-01-14,6.7371196513,3363542.412349188
54419811,(2024 AG3),27.67,0.007772397,0.0173796081,2024-01-14,9.7945457908,1698374.116339526
54420280,(2024 AZ3),28.78,0.0046618144,0.0104241338,2024-01-14,10.0188698314,248883.478034571
54420784,(2024 AQ4),25.76,0.0187307418,0.0418832119,2024-01-14,9.7942646898,1245350.80608272
54421067,(2024 BE),24.04,0.0413575665,0.0924783301,2024-01-14,11.365264868,10624155.653698928
54421076,(2024 BK),24.71,0.0303777061,0.0679266159,2024-01-14,15.4591652716,3310172.579357977
54421642,(2024 BO1),25.2,0.0242412481,0.0542050786,2024-01-14,15.6349900254,21310976.164684925
54421649,(2024 BV1),27.21,0.0096062741,0.021480282,2024-01-14,11.5483679096,3174463.330729416
54422165,(2024 BV2),27.67,0.007772397,0.0173796081,2024-01-14,5.310223291,3877364.06222886
54425754,(2024 CT1),22.35,0.0900647767,0.2013909631,2024-01-14,12.1032984097,26565413.483429779
2168318,168318 (1989 DA),18.91,0.439091446,0.9818383215,2024-01-08,8.8851478203,17607387.097578032
3102728,(2002 AY1),20.85,0.1797028549,0.4018277992,2024-01-08,17.3391710732,5803011.720688912
3553148,(2010 XB11),19.73,0.3009920165,0.6730386097,2024-01-08,23.0496832506,38275992.746123978
3599868,(2012 DN31),24.0,0.0421264611,0.0941976306,2024-01-08,20.2701167347,65568666.23654168
3781448,(2017 RJ15),21.85,0.1133848361,0.2535362011,2024-01-08,11.8586254221,43416265.078689386
3798020,(2018 BW5),22.07,0.1024601475,0.2291078547,2024-01-08,0.5304383801,55417734.736756499
3825490,(2018 MH7),26.1,0.0160160338,0.0358129403,2024-01-08,8.303806334,37444684.278995785
3836410,(2018 WA2),22.59,0.0806408277,0.1803183724,2024-01-08,9.5541519137,12430132.615730776
3873324,(2019 TY),22.83,0.0722029558,0.1614507173,2024-01-08,17.7873971073,43448783.64640447
54232321,(2022 AB),23.6,0.0506471459,0.1132504611,2024-01-08,20.0717047393,73783136.665110025
54239839,(2022 BG1),25.64,0.0197949759,0.0442629117,2024-01-08,13.7148876409,56116108.472152086
54293876,(2020 AQ24),24.98,0.0268259417,0.0599846292,2024-01-08,18.7929519283,38631012.606810622
54336963,(2022 YD6),24.18,0.038775283,0.0867041687,2024-01-08,15.9068705545,33735239.56230263
54399994,(2023 UO9),22.31,0.0917392059,0.2051351006,2024-01-08,4.7821343801,10059756.983543501
54407114,(2023 WS1),21.91,0.1102947845,0.2466266358,2024-01-08,4.028213085,31370938.815380102
54419604,(2024 AD2),26.43,0.0137579896,0.0307638,2024-01-08,7.2696639354,4831184.612929102
54419807,(2024 AC3),25.25,0.0236894499,0.0529712204,2024-01-08,21.5014106722,1562543.065125211
54420157,(2024 AX3),27.67,0.007772397,0.0173796081,2024-01-08,5.5102201908,1844629.177055015
54421395,(2024 BM1),26.04,0.0164647438,0.0368162863,2024-01-08,7.3092559912,5458303.012870314
3605793,(2012 MP),21.07,0.1623883902,0.3631114793,2024-01-09,9.2140373525,71411544.787279863
3633148,(2013 FC11),20.41,0.2200670271,0.4920848322,2024-01-09,13.8060458064,73404426.261333376
3781028,(2017 QP17),19.6,0.3195618867,0.7145621017,2024-01-09,20.4028017464,58688124.051435387
54336914,(2022 YS5),24.84,0.0286124454,0.0639793729,2024-01-09,5.8999695641,8646331.115502193
54416849,(2023 XN13),28.16,0.0062023315,0.0138688349,2024-01-09,1.4377221889,6032641.279664068
54419487,(2024 AS1),27.32,0.0091317703,0.020419259,2024-01-09,16.7850967942,579850.46959007
54419814,(2024 AK3),23.88,0.0445199816,0.0995497053,2024-01-09,10.7997433611,21319889.654573135
54421379,(2024 BU),28.3,0.0058150704,0.0130028927,2024-01-09,7.0303533928,2739335.81526923
54423142,(2024 BE4),26.38,0.0140784543,0.0314803809,2024-01-09,7.6123806597,7101308.474198198
2678263,678263 (2017 QP17),19.58,0.3225187565,0.7211738634,2024-01-09,20.4027975978,58688123.079049232
3092124,(1994 GL),25.5,0.0211132445,0.0472106499,2024-01-11,7.9110407383,68392432.770871925
3363430,(2006 XY2),22.5,0.0840533402,0.1879489824,2024-01-11,9.2537526551,50573342.875874447
3485632,(2010 AG40),22.01,0.1053307015,0.2355266087,2024-01-11,26.5453030055,46379981.288072277
3596491,(2012 BU61),21.48,0.1344481952,0.3006353038,2024-01-11,29.5855017581,31235090.515531376
3608667,(2012 RT16),26.9,0.0110803882,0.0247765013,2024-01-11,14.9467175304,34186335.348883847
3626732,(2013 CJ89),19.39,0.3520099801,0.7871182442,2024-01-11,32.0013406108,68164449.371898462
3722209,(2015 MO66),20.1,0.2538370294,0.5675968529,2024-01-11,21.5899798148,48943737.823269257
3725756,(2015 OX78),19.84,0.2861244538,0.6397937287,2024-01-11,20.8344275067,47519518.304349792
3763284,(2016 VO1),23.08,0.0643509521,0.1438931032,2024-01-11,10.3861878822,53415312.733342671
3764806,(2016 WU7),25.2,0.0242412481,0.0542050786,2024-01-11,11.9637775433,53590787.878337614
3795086,(2017 YQ5),24.7,0.0305179233,0.0682401509,2024-01-11,11.8228203618,28573611.44564452
3799802,(2018 EC1),26.2,0.0152951935,0.0342010925,2024-01-11,7.5039087853,63871706.358625986
3836297,(2018 WJ1),19.77,0.2954982931,0.6607542706,2024-01-11,1.6081503226,66234085.700425808
3884015,(2019 UY8),24.74,0.0299609084,0.0669946278,2024-01-11,9.6652864437,55723748.653998128
3973542,(2020 AC1),28.39,0.0055789822,0.0124749835,2024-01-11,5.3164554643,7388566.767925595
54051109,(2020 PF5),23.18,0.0614546821,0.1374168468,2024-01-11,10.036359312,24189379.476367411
54051175,(2020 QY),25.1,0.0253837029,0.0567596853,2024-01-11,23.2216542638,74196711.615439311
2604197,604197 (2015 MO66),20.1,0.2538370294,0.5675968529,2024-01-11,21.5899774047,48943736.192652474
54412457,(2023 WZ3),24.64,0.0313729225,0.0701519874,2024-01-11,3.9876889327,6193680.18532465
54413293,(2023 XV1),21.34,0.1434019235,0.320656449,2024-01-11,14.7304671156,41651143.773667722
54419605,(2024 AE2),22.59,0.0806408277,0.1803183724,2024-01-11,16.4531786212,14217867.030063131
54419607,(2024 AG2),23.82,0.0457672667,0.1023387195,2024-01-11,10.3400020621,9535581.724920277
54420281,(2024 AB4),26.05,0.0163890951,0.0366471308,2024-01-11,2.9569419414,5710132.880793683
54420442,(2024 AE4),28.72,0.0047924212,0.0107161795,2024-01-11,8.2256760803,1217143.260026574
54420444,(2024 AG4),28.44,0.0054519891,0.0121910182,2024-01-11,11.9675735724,340449.671419485
54420624,(2024 AM4),28.71,0.004814542,0.0107656431,2024-01-11,3.1953885506,119476.219197204
54421394,(2024 BL1),23.47,0.0537718498,0.1202375114,2024-01-11,15.0717383857,23947461.529476419
54421645,(2024 BR1),26.25,0.0149470324,0.0334225806,2024-01-11,14.7583174789,4276005.853979006
54427460,(2024 BZ15),26.4,0.0139493823,0.0311917671,2024-01-11,10.4290730005,1773086.329454287
2004034,4034 Vishnu (1986 PA),18.52,0.5254785303,1.1750057146,2024-01-10,16.446358668,60404347.886427573
2354182,354182 (2002 DU3),20.77,0.1864468183,0.41690776,2024-01-10,7.1549808073,60183229.458909475
2438661,438661 (2008 EP6),19.23,0.3789264984,0.8473054089,2024-01-10,10.7126771692,23088209.212457529
3409964,(2008 JG),20.84,0.1805323255,0.4036825521,2024-01-10,7.7889870854,13409422.802189998
3448069,(2009 DT10),22.84,0.0718712133,0.1607089186,2024-01-10,11.9022731801,25388607.538753626
3659804,(2014 BA33),21.87,0.1123453177,0.2512117673,2024-01-10,19.707453356,74479707.237539354
3739155,(2016 AE2),26.4,0.0139493823,0.0311917671,2024-01-10,14.4660836505,33643285.775796333
3740044,(2016 AJ165),25.4,0.022108281,0.0494356193,2024-01-10,25.2487847439,59178001.978789866
3743125,(2016 CB138),23.63,0.049952241,0.1116966065,2024-01-10,15.3528835398,48328254.292948786
3797688,(2018 AE12),22.36,0.0896509666,0.2004656557,2024-01-10,31.9659323837,32226765.25141727
3797905,(2018 BM5),27.42,0.0087207729,0.019500241,2024-01-10,7.9454005129,11259952.495355006
3843174,(2019 NO3),19.49,0.3361669212,0.7516920875,2024-01-10,28.0033339753,25617121.217296878
54106537,(2021 BV1),28.03,0.0065849878,0.0147244804,2024-01-10,27.0121668903,29761104.901510065
54226110,(2021 XM),27.2,0.0096506147,0.0215794305,2024-01-10,12.2665322621,26152848.109285975
54244190,(2022 BA7),30.86,0.001788772,0.0039998157,2024-01-10,7.7198214483,9330198.689518981
54245585,(2022 CV2),22.99,0.0670741189,0.1499822895,2024-01-10,8.7899209008,17987088.961238106
54247545,(2016 FH60),23.14,0.06259721,0.1399716167,2024-01-10,8.7900951365,17988048.646533943
2613986,613986 (2008 JG),20.81,0.1830437804,0.4092983358,2024-01-10,7.7889862947,13409432.870126649
54416856,(2023 XY13),19.47,0.3392774354,0.7586474087,2024-01-10,40.727238437,54304107.547970439
54416962,(2023 XT14),25.67,0.0195233786,0.0436556017,2024-01-10,6.3731701403,4656579.259869913
54417533,(2023 XM16),22.94,0.0686364759,0.1534758258,2024-01-10,16.9147621743,10528582.690803082
54418267,(2023 YO1),25.89,0.0176422908,0.0394493615,2024-01-10,3.0732255537,2606923.868253126
54419482,(2024 AN1),26.58,0.012839703,0.0287104486,2024-01-10,7.9448071991,1549637.571035838
54419489,(2024 AU1),24.19,0.0385971268,0.0863057993,2024-01-10,18.1464670849,7020037.72590498
54419703,(2024 AY2),26.96,0.0107784169,0.0241012728,2024-01-10,8.3912795578,3199834.875165037
54420283,(2024 AC4),27.28,0.0093015425,0.0207988814,2024-01-10,8.9921006701,2430806.36496419
54420443,(2024 AF4),25.98,0.0169260249,0.0378477424,2024-01-10,6.3173099629,7105603.713281851
54420625,(2024 AO4),23.61,0.0504144434,0.1127301225,2024-01-10,9.2662751121,11700452.145125827
54420792,(2024 BA),25.99,0.0168482569,0.0376738478,2024-01-10,12.4956120821,1454678.183803797
54421083,(2024 BQ),24.87,0.0282198679,0.063101543,2024-01-10,12.7198676508,2244879.056148939
54421392,(2024 BJ1),23.78,0.0466181437,0.1042413384,2024-01-10,18.9129848357,37033526.57592932
54423685,(2024 CF),21.02,0.1661709017,0.3715694322,2024-01-10,5.0221619521,58687144.753858793
54423830,(2024 BT6),21.17,0.1550797087,0.3467687706,2024-01-10,27.0543803225,65356408.984536653
54435203,(2024 HM),24.1,0.040230458,0.0899580388,2024-01-10,5.4601729647,39156054.844929644
54435209,(2023 MJ20),30.78,0.0018559017,0.0041499224,2024-01-10,7.7333904813,46953019.639134453
54445203,(2024 KE1),24.43,0.0345585074,0.0772751717,2024-01-10,6.7659179898,57369673.457919914
2380476,380476 (2003 YO1),19.35,0.3585543342,0.8017518649,2024-01-15,9.4111274411,50543385.049699088
3312035,(2006 AM8),19.59,0.3210369174,0.7178603705,2024-01-15,39.5920533483,64141071.460559701
3632236,(2013 EH89),20.18,0.2446554962,0.5470663205,2024-01-15,9.4885247624,15343813.244408803
3703319,(2015 AK1),24.27,0.037201031,0.0831840342,2024-01-15,13.2243090416,6069534.507971988
3757000,(2016 PQ8),22.1,0.1010543415,0.2259643771,2024-01-15,7.7018485032,56229944.687092633
3905993,(2019 XK1),26.0,0.0167708462,0.0375007522,2024-01-15,16.4733771646,68558756.116571748
54137806,(2021 GL16),26.28,0.0147419515,0.0329640056,2024-01-15,5.6562453509,28234939.849628494
54292689,(2022 OJ5),28.85,0.0045139316,0.010093458,2024-01-15,5.9269680439,22652204.694444255
